OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
7/29/2015,6/17/2002,SO46908,370,21189,9,1,1
7/29/2015,04-07-2002,SO46909,379,20998,9,1,1
7/29/2015,06-06-2002,SO46905,375,16053,10,1,1
7/29/2015,06-09-2002,SO46907,368,13087,1,1,1
7/29/2015,06-09-2002,SO46904,387,17080,7,1,1
7/29/2015,5/18/2002,SO46906,368,12950,1,1,1
7/30/2015,06-01-2002,SO46910,330,20710,10,1,1
7/30/2015,05-11-2002,SO46914,356,26245,4,1,1
7/30/2015,07-05-2002,SO46919,362,11481,8,1,1
7/30/2015,07-06-2002,SO46915,362,26276,1,1,1
7/30/2015,5/14/2002,SO46916,328,15196,4,1,1
7/30/2015,4/28/2002,SO46918,342,26022,9,1,1
7/30/2015,5/29/2002,SO46913,375,13212,4,1,1
7/30/2015,05-05-2002,SO46911,377,24832,6,1,1
7/30/2015,04-02-2002,SO46912,377,13177,1,1,1
7/30/2015,05-10-2002,SO46917,371,21202,9,1,1
7/31/2015,5/29/2002,SO46924,375,13203,1,1,1
7/31/2015,6/30/2002,SO46920,362,11609,10,1,1
7/31/2015,06-09-2002,SO46921,371,15454,8,1,1
7/31/2015,04-10-2002,SO46927,362,12348,9,1,1
7/31/2015,04-03-2002,SO46923,369,13176,4,1,1
7/31/2015,6/14/2002,SO46928,356,12358,9,1,1
7/31/2015,06-04-2002,SO46922,368,13088,1,1,1
7/31/2015,4/25/2002,SO46926,377,21169,9,1,1
7/31/2015,4/16/2002,SO46925,373,21165,9,1,1
08-01-2015,05-10-2002,SO47074,362,26293,1,1,1
08-01-2015,05-07-2002,SO47069,383,14017,4,1,1
08-01-2015,4/20/2002,SO47068,370,13246,4,1,1
08-01-2015,5/15/2002,SO47071,369,15667,8,1,1
08-01-2015,4/21/2002,SO47075,360,12685,9,1,1
08-01-2015,04-06-2002,SO47073,369,25287,6,1,1
08-01-2015,5/19/2002,SO47070,387,14025,1,1,1
08-01-2015,4/21/2002,SO47072,340,20062,8,1,1
08-01-2015,6/15/2002,SO47076,362,12588,9,1,1
08-02-2015,4/19/2002,SO47084,370,21561,9,1,1
08-02-2015,6/18/2002,SO47082,322,15254,5,1,1
08-02-2015,4/21/2002,SO47081,340,15203,4,1,1
08-02-2015,04-09-2002,SO47079,375,13359,4,1,1
08-02-2015,05-11-2002,SO47078,375,13248,1,1,1
08-02-2015,5/30/2002,SO47080,360,26302,4,1,1
08-02-2015,5/28/2002,SO47077,369,16329,10,1,1
08-02-2015,05-12-2002,SO47083,328,15288,4,1,1
08-03-2015,4/19/2002,SO47085,379,16311,10,1,1
08-03-2015,6/29/2002,SO47090,377,21394,9,1,1
08-03-2015,6/16/2002,SO47089,340,15284,4,1,1
08-03-2015,4/16/2002,SO47088,369,13274,1,1,1
08-03-2015,7/15/2002,SO47087,377,13383,1,1,1
08-04-2015,7/18/2002,SO47095,370,25095,6,1,1
08-04-2015,05-11-2002,SO47092,369,28802,6,1,1
08-04-2015,4/14/2002,SO47099,324,26134,9,1,1
08-04-2015,05-01-2002,SO47097,370,21257,9,1,1
08-04-2015,5/29/2002,SO47094,377,15664,8,1,1
08-04-2015,6/28/2002,SO47093,369,13380,4,1,1
08-04-2015,05-01-2002,SO47098,360,12667,9,1,1
08-04-2015,05-06-2002,SO47091,354,28532,7,1,1
08-05-2015,7/18/2002,SO47105,371,13319,1,1,1
08-05-2015,6/29/2002,SO47101,371,16260,10,1,1
08-05-2015,05-02-2002,SO47106,369,25361,6,1,1
08-05-2015,7/14/2002,SO47102,370,13424,1,1,1
08-05-2015,04-12-2002,SO47100,360,11612,10,1,1
08-05-2015,7/20/2002,SO47103,368,13369,1,1,1
08-05-2015,04-12-2002,SO47104,379,13279,4,1,1
08-06-2015,6/17/2002,SO47112,356,20318,6,1,1
08-06-2015,6/15/2002,SO47115,370,21393,9,1,1
08-06-2015,07-07-2002,SO47107,352,11616,10,1,1
08-06-2015,4/24/2002,SO47113,342,15255,4,1,1
08-06-2015,05-09-2002,SO47109,375,28819,6,1,1
08-06-2015,5/23/2002,SO47118,362,28541,7,1,1
08-06-2015,5/29/2002,SO47117,354,12586,9,1,1
08-06-2015,07-10-2002,SO47111,369,25100,6,1,1
08-06-2015,5/30/2002,SO47108,369,13839,7,1,1
08-06-2015,7/18/2002,SO47110,370,28850,6,1,1
08-06-2015,5/25/2002,SO47114,373,21387,9,1,1
08-06-2015,4/27/2002,SO47116,387,24611,9,1,1
08-07-2015,4/20/2002,SO47127,371,21258,9,1,1
08-07-2015,6/26/2002,SO47126,371,13326,4,1,1
08-07-2015,07-03-2002,SO47120,381,14006,4,1,1
08-07-2015,5/24/2002,SO47129,352,12677,9,1,1
08-07-2015,4/27/2002,SO47119,368,16275,10,1,1
08-07-2015,6/13/2002,SO47122,371,13362,4,1,1
08-07-2015,5/25/2002,SO47128,368,21556,9,1,1
08-07-2015,4/25/2002,SO47121,375,28832,6,1,1
08-07-2015,6/27/2002,SO47123,371,25408,6,1,1
08-07-2015,06-09-2002,SO47125,375,13325,4,1,1
08-07-2015,5/27/2002,SO47124,371,13384,1,1,1
08-08-2015,4/15/2002,SO47131,371,13243,1,1,1
08-08-2015,6/29/2002,SO47133,379,13357,4,1,1
08-08-2015,5/22/2002,SO47130,375,16406,10,1,1
08-08-2015,05-01-2002,SO47132,375,13283,1,1,1
08-08-2015,7/13/2002,SO47134,354,26296,1,1,1
08-08-2015,05-04-2002,SO47136,379,21389,9,1,1
08-08-2015,07-10-2002,SO47135,342,27027,6,1,1
08-08-2015,5/27/2002,SO47137,371,13348,4,1,1
08-09-2015,5/23/2002,SO47142,369,21230,9,1,1
08-09-2015,05-04-2002,SO47144,342,26033,9,1,1
08-09-2015,07-09-2002,SO47139,375,13238,4,1,1
08-09-2015,4/15/2002,SO47145,338,26131,9,1,1
08-09-2015,6/20/2002,SO47141,371,21225,9,1,1
08-09-2015,7/17/2002,SO47140,356,26290,4,1,1
08-09-2015,05-06-2002,SO47143,362,12684,9,1,1
08-09-2015,5/29/2002,SO47138,379,16308,10,1,1
08-10-2015,6/26/2002,SO47148,377,21259,9,1,1
08-10-2015,7/23/2002,SO47147,375,13324,4,1,1
08-10-2015,4/21/2002,SO47149,360,12669,9,1,1
08-10-2015,6/26/2002,SO47146,389,18133,8,1,1
08-11-2015,6/19/2002,SO47151,370,25363,6,1,1
08-11-2015,6/28/2002,SO47152,360,28547,7,1,1
08-11-2015,5/30/2002,SO47150,370,15625,8,1,1
08-11-2015,06-08-2002,SO47154,334,26133,9,1,1
08-11-2015,6/28/2002,SO47153,320,26024,9,1,1
08-12-2015,7/22/2002,SO47163,362,12671,9,1,1
08-12-2015,7/15/2002,SO47162,371,21418,9,1,1
08-12-2015,4/14/2002,SO47159,362,26300,4,1,1
08-12-2015,05-12-2002,SO47161,375,21408,9,1,1
08-12-2015,7/28/2002,SO47155,370,13801,7,1,1
08-12-2015,5/30/2002,SO47158,360,26280,4,1,1
08-12-2015,05-06-2002,SO47160,369,21403,9,1,1
08-12-2015,6/24/2002,SO47157,369,25864,6,1,1
08-12-2015,4/16/2002,SO47156,373,28837,6,1,1
8/13/2015,4/17/2002,SO47174,354,12584,9,1,1
8/13/2015,7/20/2002,SO47170,377,21228,9,1,1
8/13/2015,06-10-2002,SO47166,368,15656,8,1,1
8/13/2015,4/26/2002,SO47171,373,21552,9,1,1
8/13/2015,5/19/2002,SO47168,377,13286,1,1,1
8/13/2015,06-02-2002,SO47173,356,12675,9,1,1
8/13/2015,7/15/2002,SO47169,352,26281,4,1,1
8/13/2015,7/19/2002,SO47175,368,13812,7,1,1
8/13/2015,6/18/2002,SO47167,375,13419,1,1,1
8/13/2015,5/29/2002,SO47165,370,15649,8,1,1
8/13/2015,06-07-2002,SO47172,352,12668,9,1,1
8/13/2015,4/29/2002,SO47164,360,12123,10,1,1
8/14/2015,07-06-2002,SO47180,370,13287,4,1,1
8/14/2015,06-10-2002,SO47184,379,21380,9,1,1
8/14/2015,7/13/2002,SO47178,383,14026,1,1,1
8/14/2015,7/29/2002,SO47185,356,12133,10,1,1
8/14/2015,6/26/2002,SO47181,368,13329,4,1,1
8/14/2015,4/25/2002,SO47182,354,26298,1,1,1
8/14/2015,7/30/2002,SO47179,377,28848,6,1,1
8/14/2015,4/18/2002,SO47183,334,15200,4,1,1
8/14/2015,06-07-2002,SO47177,381,14022,1,1,1
8/14/2015,6/23/2002,SO47176,358,11492,8,1,1
8/15/2015,05-01-2002,SO47186,371,13806,7,1,1
8/15/2015,6/26/2002,SO47189,373,28818,6,1,1
8/15/2015,05-03-2002,SO47196,362,26286,4,1,1
8/15/2015,06-11-2002,SO47188,389,19253,10,1,1
8/15/2015,05-05-2002,SO47195,371,13355,1,1,1
8/15/2015,4/24/2002,SO47193,328,20162,8,1,1
8/15/2015,05-09-2002,SO47192,371,16328,10,1,1
8/15/2015,6/25/2002,SO47187,385,18134,8,1,1
8/15/2015,06-05-2002,SO47194,377,13269,1,1,1
8/15/2015,06-12-2002,SO47191,379,13382,4,1,1
8/15/2015,07-01-2002,SO47190,369,25892,6,1,1
8/15/2015,4/25/2002,SO47197,377,21218,9,1,1
8/16/2015,5/13/2002,SO47198,370,14169,7,1,1
8/16/2015,5/23/2002,SO47201,356,26277,1,1,1
8/16/2015,06-07-2002,SO47202,356,26285,1,1,1
8/16/2015,07-03-2002,SO47199,322,20051,8,1,1
8/16/2015,05-08-2002,SO47200,373,13247,4,1,1
8/17/2015,06-04-2002,SO47212,360,12580,9,1,1
8/17/2015,6/20/2002,SO47209,370,21379,9,1,1
8/17/2015,05-09-2002,SO47206,332,15256,4,1,1
8/17/2015,06-09-2002,SO47207,336,27043,6,1,1
8/17/2015,4/30/2002,SO47211,362,12578,9,1,1
8/17/2015,4/28/2002,SO47205,352,26301,4,1,1
8/17/2015,05-08-2002,SO47210,389,24609,9,1,1
8/17/2015,7/28/2002,SO47208,369,21359,9,1,1
8/17/2015,5/31/2002,SO47203,370,25883,6,1,1
8/17/2015,5/29/2002,SO47204,377,25371,6,1,1
8/18/2015,7/17/2002,SO47214,389,19195,10,1,1
8/18/2015,5/27/2002,SO47219,362,12577,9,1,1
8/18/2015,07-09-2002,SO47217,375,21222,9,1,1
8/18/2015,7/23/2002,SO47213,377,16287,10,1,1
8/18/2015,7/13/2002,SO47215,368,28836,6,1,1
8/18/2015,6/29/2002,SO47220,358,12579,9,1,1
8/18/2015,05-11-2002,SO47218,369,21361,9,1,1
8/18/2015,6/24/2002,SO47216,360,26299,1,1,1
8/19/2015,07-08-2002,SO47224,369,15659,8,1,1
8/19/2015,06-11-2002,SO47228,375,13237,4,1,1
8/19/2015,06-08-2002,SO47223,370,25875,6,1,1
8/19/2015,06-08-2002,SO47226,368,13314,4,1,1
8/19/2015,07-12-2002,SO47227,375,25288,6,1,1
8/19/2015,07-05-2002,SO47231,362,11564,8,1,1
8/19/2015,7/29/2002,SO47221,370,13823,7,1,1
8/19/2015,4/28/2002,SO47230,371,21256,9,1,1
8/19/2015,5/17/2002,SO47225,375,13277,1,1,1
8/19/2015,6/30/2002,SO47222,381,26316,6,1,1
8/19/2015,05-01-2002,SO47229,358,26295,1,1,1
8/20/2015,07-02-2002,SO47238,370,16405,10,1,1
8/20/2015,08-01-2002,SO47236,385,14023,4,1,1
8/20/2015,6/21/2002,SO47233,379,16250,10,1,1
8/20/2015,5/15/2002,SO47243,338,20712,10,1,1
8/20/2015,6/25/2002,SO47240,381,24612,9,1,1
8/20/2015,5/23/2002,SO47235,375,16317,10,1,1
8/20/2015,4/24/2002,SO47234,389,19260,10,1,1
8/20/2015,07-11-2002,SO47242,362,28540,7,1,1
8/20/2015,5/23/2002,SO47237,368,28834,6,1,1
8/20/2015,4/27/2002,SO47241,368,21559,9,1,1
8/20/2015,7/27/2002,SO47239,371,21384,9,1,1
8/20/2015,5/24/2002,SO47232,373,15627,8,1,1
8/21/2015,08-02-2002,SO47250,379,21217,9,1,1
8/21/2015,4/26/2002,SO47251,377,21226,9,1,1
8/21/2015,07-10-2002,SO47245,375,16420,10,1,1
8/21/2015,4/26/2002,SO47249,377,13346,1,1,1
8/21/2015,4/24/2002,SO47246,342,20713,10,1,1
8/21/2015,05-05-2002,SO47253,356,12683,9,1,1
8/21/2015,5/15/2002,SO47252,352,12676,9,1,1
8/21/2015,5/22/2002,SO47248,375,13340,4,1,1
8/21/2015,06-10-2002,SO47244,385,19193,10,1,1
8/21/2015,05-11-2002,SO47247,371,13292,1,1,1
8/22/2015,7/17/2002,SO47257,368,14141,7,1,1
8/22/2015,5/17/2002,SO47258,377,13298,4,1,1
8/22/2015,6/20/2002,SO47255,358,11561,8,1,1
8/22/2015,07-04-2002,SO47261,362,26305,1,1,1
8/22/2015,5/20/2002,SO47262,379,21560,9,1,1
8/22/2015,07-08-2002,SO47259,375,13351,1,1,1
8/22/2015,6/18/2002,SO47254,332,15276,4,1,1
8/22/2015,07-09-2002,SO47256,373,16417,10,1,1
8/22/2015,6/20/2002,SO47260,375,13233,1,1,1
8/22/2015,05-08-2002,SO47263,358,12589,9,1,1
8/23/2015,06-07-2002,SO47266,377,21555,9,1,1
8/23/2015,6/24/2002,SO47267,352,12674,9,1,1
8/23/2015,05-10-2002,SO47265,375,13250,4,1,1
8/23/2015,06-04-2002,SO47264,368,16410,10,1,1
8/23/2015,7/17/2002,SO47268,375,21402,9,1,1
8/24/2015,7/16/2002,SO47271,381,18140,8,1,1
8/24/2015,5/23/2002,SO47277,371,21219,9,1,1
8/24/2015,6/28/2002,SO47269,362,28512,7,1,1
8/24/2015,05-12-2002,SO47272,371,29013,6,1,1
8/24/2015,5/23/2002,SO47279,362,12680,9,1,1
8/24/2015,7/17/2002,SO47275,338,19076,7,1,1
8/24/2015,6/29/2002,SO47270,360,28519,7,1,1
8/24/2015,08-04-2002,SO47273,368,13420,4,1,1
8/24/2015,07-02-2002,SO47278,379,21404,9,1,1
8/24/2015,6/14/2002,SO47276,342,15289,4,1,1
8/25/2015,7/22/2002,SO47285,373,29135,6,1,1
8/25/2015,6/18/2002,SO47287,375,13280,1,1,1
8/25/2015,06-03-2002,SO47283,373,15655,8,1,1
8/25/2015,6/13/2002,SO47282,381,19258,10,1,1
8/25/2015,7/24/2002,SO47280,352,11615,10,1,1
8/25/2015,06-12-2002,SO47284,368,13402,4,1,1
8/25/2015,5/26/2002,SO47289,360,26297,1,1,1
8/25/2015,7/27/2002,SO47281,389,17099,7,1,1
8/25/2015,7/16/2002,SO47286,328,19944,8,1,1
8/25/2015,05-11-2002,SO47288,373,13353,1,1,1
8/25/2015,7/28/2002,SO47290,368,21558,9,1,1
8/26/2015,6/17/2002,SO47300,336,20717,10,1,1
8/26/2015,6/23/2002,SO47297,377,13385,1,1,1
8/26/2015,7/28/2002,SO47293,385,19192,10,1,1
8/26/2015,05-05-2002,SO47296,385,14024,4,1,1
8/26/2015,7/17/2002,SO47294,383,18139,8,1,1
8/26/2015,7/28/2002,SO47298,371,13403,1,1,1
8/26/2015,08-11-2002,SO47299,369,13425,1,1,1
8/26/2015,6/29/2002,SO47291,371,16318,10,1,1
8/26/2015,5/30/2002,SO47301,358,26292,1,1,1
8/26/2015,07-08-2002,SO47295,387,14005,4,1,1
8/26/2015,6/27/2002,SO47303,322,26029,9,1,1
8/26/2015,05-12-2002,SO47292,379,13811,7,1,1
8/26/2015,6/29/2002,SO47302,360,12670,9,1,1
8/27/2015,7/13/2002,SO47309,377,13316,4,1,1
8/27/2015,4/30/2002,SO47313,373,21231,9,1,1
8/27/2015,7/22/2002,SO47314,362,12673,9,1,1
8/27/2015,06-05-2002,SO47310,354,26303,4,1,1
8/27/2015,7/30/2002,SO47307,334,20711,10,1,1
8/27/2015,6/21/2002,SO47311,332,15252,1,1,1
8/27/2015,6/23/2002,SO47305,369,25393,6,1,1
8/27/2015,6/16/2002,SO47312,332,15280,4,1,1
8/27/2015,5/24/2002,SO47304,379,16272,10,1,1
8/27/2015,07-04-2002,SO47308,326,20718,10,1,1
8/27/2015,5/30/2002,SO47306,369,28798,6,1,1
8/28/2015,6/28/2002,SO47316,369,13361,1,1,1
8/28/2015,4/30/2002,SO47318,375,13273,4,1,1
8/28/2015,05-09-2002,SO47321,373,13354,1,1,1
8/28/2015,5/17/2002,SO47320,377,13315,4,1,1
8/28/2015,08-06-2002,SO47322,342,15287,1,1,1
8/28/2015,6/25/2002,SO47315,379,13840,7,1,1
8/28/2015,8/13/2002,SO47319,370,13299,4,1,1
8/28/2015,07-04-2002,SO47317,379,14154,7,1,1
8/29/2015,08-12-2002,SO47328,360,12681,9,1,1
8/29/2015,5/14/2002,SO47326,379,13288,4,1,1
8/29/2015,6/13/2002,SO47325,373,13278,4,1,1
8/29/2015,6/19/2002,SO47324,377,13400,4,1,1
8/29/2015,5/30/2002,SO47327,377,13304,1,1,1
8/29/2015,05-05-2002,SO47323,362,28529,7,1,1
8/30/2015,6/23/2002,SO47332,356,20350,6,1,1
8/30/2015,8/14/2002,SO47331,332,20807,10,1,1
8/30/2015,07-09-2002,SO47330,369,16324,10,1,1
8/30/2015,7/17/2002,SO47334,369,21557,9,1,1
8/30/2015,08-08-2002,SO47335,356,12581,9,1,1
8/30/2015,5/26/2002,SO47333,368,21229,9,1,1
8/30/2015,07-04-2002,SO47336,338,26027,9,1,1
8/30/2015,08-03-2002,SO47329,379,13367,1,1,1
8/31/2015,6/20/2002,SO47347,320,26025,9,1,1
8/31/2015,06-08-2002,SO47343,379,21553,9,1,1
8/31/2015,7/31/2002,SO47342,360,26304,1,1,1
8/31/2015,7/19/2002,SO47348,330,26028,9,1,1
8/31/2015,05-04-2002,SO47338,373,16277,10,1,1
8/31/2015,6/19/2002,SO47339,371,15626,8,1,1
8/31/2015,7/24/2002,SO47340,369,13401,4,1,1
8/31/2015,8/13/2002,SO47346,360,12585,9,1,1
8/31/2015,6/24/2002,SO47341,368,25104,6,1,1
8/31/2015,6/25/2002,SO47337,354,28520,7,1,1
8/31/2015,5/22/2002,SO47344,354,12686,9,1,1
8/31/2015,7/20/2002,SO47345,356,12583,9,1,1
09-01-2015,08-06-2002,SO47461,356,26320,4,1,1
09-01-2015,7/27/2002,SO47460,320,19255,7,1,1
09-02-2015,7/13/2002,SO47462,375,15926,8,1,1
09-02-2015,08-04-2002,SO47465,340,15303,4,1,1
09-02-2015,6/24/2002,SO47468,328,26152,9,1,1
09-02-2015,08-12-2002,SO47467,371,13446,4,1,1
09-02-2015,6/19/2002,SO47466,381,24887,9,1,1
09-02-2015,6/23/2002,SO47464,370,16461,10,1,1
09-02-2015,08-05-2002,SO47463,373,14203,7,1,1
09-03-2015,5/17/2002,SO47474,379,21893,9,1,1
09-03-2015,5/29/2002,SO47471,370,14539,7,1,1
09-03-2015,06-04-2002,SO47473,369,21875,9,1,1
09-03-2015,07-06-2002,SO47472,379,13438,1,1,1
09-03-2015,05-07-2002,SO47469,383,19301,10,1,1
09-03-2015,08-11-2002,SO47470,358,28685,7,1,1
09-03-2015,7/16/2002,SO47475,369,21945,9,1,1
09-03-2015,6/25/2002,SO47476,352,12693,9,1,1
09-04-2015,6/21/2002,SO47482,370,21948,9,1,1
09-04-2015,06-05-2002,SO47478,324,20811,10,1,1
09-04-2015,7/23/2002,SO47480,371,21568,9,1,1
09-04-2015,5/25/2002,SO47479,330,20832,10,1,1
09-04-2015,06-01-2002,SO47481,373,21899,9,1,1
09-04-2015,6/22/2002,SO47477,352,28560,7,1,1
09-05-2015,6/19/2002,SO47485,371,14524,7,1,1
09-05-2015,6/25/2002,SO47486,377,14538,7,1,1
09-05-2015,08-04-2002,SO47483,379,14424,7,1,1
09-06-2015,7/21/2002,SO47489,368,21888,9,1,1
09-06-2015,5/25/2002,SO47490,371,21895,9,1,1
09-06-2015,7/20/2002,SO47487,377,16427,10,1,1
09-06-2015,07-02-2002,SO47488,379,13426,4,1,1
09-07-2015,07-05-2002,SO47492,334,19181,7,1,1
09-07-2015,8/16/2002,SO47491,369,15932,8,1,1
09-08-2015,6/17/2002,SO47498,324,27071,6,1,1
09-08-2015,8/14/2002,SO47493,358,28569,7,1,1
09-08-2015,7/27/2002,SO47494,373,15927,8,1,1
09-08-2015,7/24/2002,SO47501,360,12214,10,1,1
09-08-2015,8/24/2002,SO47495,368,16196,8,1,1
09-08-2015,6/25/2002,SO47500,369,21951,9,1,1
09-08-2015,7/20/2002,SO47499,377,21572,9,1,1
09-08-2015,7/13/2002,SO47497,370,14170,7,1,1
09-08-2015,06-04-2002,SO47496,371,16470,10,1,1
09-09-2015,6/28/2002,SO47505,352,26307,4,1,1
09-09-2015,5/20/2002,SO47507,332,15311,1,1,1
09-09-2015,8/13/2002,SO47503,383,19299,10,1,1
09-09-2015,5/14/2002,SO47506,354,26324,1,1,1
09-09-2015,07-06-2002,SO47504,360,11605,8,1,1
09-09-2015,07-11-2002,SO47508,370,21892,9,1,1
09-09-2015,7/29/2002,SO47509,368,21957,9,1,1
09-09-2015,08-11-2002,SO47510,352,12688,9,1,1
09-09-2015,5/17/2002,SO47502,383,19278,10,1,1
09-10-2015,07-10-2002,SO47517,342,15308,4,1,1
09-10-2015,5/29/2002,SO47511,375,14200,7,1,1
09-10-2015,7/16/2002,SO47513,368,15675,8,1,1
09-10-2015,06-01-2002,SO47516,362,26309,4,1,1
09-10-2015,6/16/2002,SO47512,373,16446,10,1,1
09-10-2015,06-11-2002,SO47518,373,21946,9,1,1
09-10-2015,08-10-2002,SO47519,336,26153,9,1,1
09-10-2015,8/25/2002,SO47515,354,26308,1,1,1
09-10-2015,7/27/2002,SO47514,377,15684,8,1,1
09-11-2015,6/13/2002,SO47527,360,28559,7,1,1
09-11-2015,07-04-2002,SO47521,369,16445,10,1,1
09-11-2015,7/18/2002,SO47524,370,21567,9,1,1
09-11-2015,06-07-2002,SO47523,371,13443,1,1,1
09-11-2015,8/25/2002,SO47522,387,14089,4,1,1
09-11-2015,6/28/2002,SO47526,354,12215,10,1,1
09-11-2015,7/29/2002,SO47520,389,19263,10,1,1
09-11-2015,7/28/2002,SO47525,379,21889,9,1,1
09-12-2015,06-11-2002,SO47530,328,15312,4,1,1
09-12-2015,06-04-2002,SO47531,338,15325,1,1,1
09-12-2015,6/16/2002,SO47529,377,13429,4,1,1
09-12-2015,7/30/2002,SO47533,371,21886,9,1,1
09-12-2015,8/26/2002,SO47528,352,11598,8,1,1
09-12-2015,5/29/2002,SO47534,328,26148,9,1,1
09-12-2015,06-11-2002,SO47532,383,24888,9,1,1
9/13/2015,5/26/2002,SO47536,387,14088,1,1,1
9/13/2015,6/13/2002,SO47542,373,21571,9,1,1
9/13/2015,07-04-2002,SO47539,328,20824,10,1,1
9/13/2015,06-08-2002,SO47541,340,15314,4,1,1
9/13/2015,07-02-2002,SO47537,371,13436,1,1,1
9/13/2015,08-06-2002,SO47543,377,21956,9,1,1
9/13/2015,5/22/2002,SO47544,358,12694,9,1,1
9/13/2015,7/15/2002,SO47538,379,13449,1,1,1
9/13/2015,07-09-2002,SO47535,385,14083,1,1,1
9/13/2015,7/31/2002,SO47545,354,28553,7,1,1
9/13/2015,07-04-2002,SO47540,362,26326,4,1,1
9/14/2015,7/26/2002,SO47549,342,19256,7,1,1
9/14/2015,5/21/2002,SO47552,368,21950,9,1,1
9/14/2015,07-09-2002,SO47548,330,20834,10,1,1
9/14/2015,06-09-2002,SO47551,371,21878,9,1,1
9/14/2015,6/24/2002,SO47550,336,15290,1,1,1
9/14/2015,5/25/2002,SO47554,362,12222,10,1,1
9/14/2015,6/13/2002,SO47546,360,28683,7,1,1
9/14/2015,7/15/2002,SO47553,354,12698,9,1,1
9/14/2015,7/27/2002,SO47555,368,15674,8,1,1
9/15/2015,6/20/2002,SO47559,362,12699,9,1,1
9/15/2015,6/27/2002,SO47557,377,13431,1,1,1
9/15/2015,07-08-2002,SO47558,370,25981,6,1,1
9/15/2015,6/23/2002,SO47556,379,14701,7,1,1
9/16/2015,5/25/2002,SO47564,356,12210,10,1,1
9/16/2015,7/17/2002,SO47562,377,21944,9,1,1
9/16/2015,7/23/2002,SO47561,320,15328,4,1,1
9/16/2015,08-05-2002,SO47563,368,21955,9,1,1
9/16/2015,6/23/2002,SO47560,324,27053,6,1,1
9/17/2015,08-05-2002,SO47567,379,21570,9,1,1
9/17/2015,8/28/2002,SO47569,379,21959,9,1,1
9/17/2015,7/13/2002,SO47565,377,15697,8,1,1
9/17/2015,8/31/2002,SO47568,375,21885,9,1,1
9/17/2015,7/22/2002,SO47566,389,24613,9,1,1
9/18/2015,06-02-2002,SO47572,368,29149,6,1,1
9/18/2015,6/28/2002,SO47574,332,20171,8,1,1
9/18/2015,5/24/2002,SO47576,377,21877,9,1,1
9/18/2015,8/16/2002,SO47577,370,21891,9,1,1
9/18/2015,6/24/2002,SO47571,377,14185,7,1,1
9/18/2015,06-07-2002,SO47578,352,12687,9,1,1
9/18/2015,06-12-2002,SO47570,352,28562,7,1,1
9/18/2015,07-02-2002,SO47575,362,26315,4,1,1
9/18/2015,6/30/2002,SO47573,369,13435,4,1,1
9/19/2015,7/29/2002,SO47587,371,21874,9,1,1
9/19/2015,7/19/2002,SO47584,340,19194,7,1,1
9/19/2015,7/27/2002,SO47580,389,14080,1,1,1
9/19/2015,5/23/2002,SO47585,328,15320,1,1,1
9/19/2015,5/29/2002,SO47586,326,15322,1,1,1
9/19/2015,6/30/2002,SO47579,371,16197,8,1,1
9/19/2015,8/20/2002,SO47582,373,13433,4,1,1
9/19/2015,07-12-2002,SO47583,379,13442,1,1,1
9/19/2015,07-04-2002,SO47581,375,29152,6,1,1
9/20/2015,5/24/2002,SO47589,383,14036,1,1,1
9/20/2015,7/20/2002,SO47594,342,26154,9,1,1
9/20/2015,8/14/2002,SO47591,360,26313,4,1,1
9/20/2015,7/31/2002,SO47590,356,26312,1,1,1
9/20/2015,8/31/2002,SO47593,324,26135,9,1,1
9/20/2015,09-04-2002,SO47592,385,24614,9,1,1
9/20/2015,7/16/2002,SO47588,379,16428,10,1,1
9/21/2015,09-02-2002,SO47599,362,26327,4,1,1
9/21/2015,07-07-2002,SO47595,369,14186,7,1,1
9/21/2015,07-05-2002,SO47598,358,26306,4,1,1
9/21/2015,06-07-2002,SO47597,373,25971,6,1,1
9/21/2015,7/25/2002,SO47596,373,16199,8,1,1
9/22/2015,5/27/2002,SO47600,389,17188,7,1,1
9/22/2015,6/27/2002,SO47603,379,21562,9,1,1
9/22/2015,8/17/2002,SO47602,322,19174,7,1,1
9/22/2015,8/14/2002,SO47604,375,21876,9,1,1
9/22/2015,06-11-2002,SO47601,379,14192,7,1,1
9/23/2015,8/24/2002,SO47605,389,17187,7,1,1
9/23/2015,08-06-2002,SO47609,334,15309,4,1,1
9/23/2015,7/14/2002,SO47611,330,26140,9,1,1
9/23/2015,6/20/2002,SO47610,338,27075,6,1,1
9/23/2015,7/28/2002,SO47608,352,26322,1,1,1
9/23/2015,8/23/2002,SO47607,389,14081,4,1,1
9/23/2015,06-04-2002,SO47606,375,15928,8,1,1
9/24/2015,06-02-2002,SO47620,352,12239,10,1,1
9/24/2015,7/13/2002,SO47614,330,15302,4,1,1
9/24/2015,8/25/2002,SO47615,342,15329,4,1,1
9/24/2015,7/30/2002,SO47617,377,21943,9,1,1
9/24/2015,8/24/2002,SO47618,379,21947,9,1,1
9/24/2015,6/13/2002,SO47612,369,16465,10,1,1
9/24/2015,8/19/2002,SO47616,371,21873,9,1,1
9/24/2015,7/20/2002,SO47613,387,14037,4,1,1
9/24/2015,8/22/2002,SO47619,356,12689,9,1,1
9/25/2015,8/18/2002,SO47623,369,21569,9,1,1
9/25/2015,06-04-2002,SO47624,371,21949,9,1,1
